SBS1	SBS2	SBS5	SBS6	SBS7a	SBS7b	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS11	SBS12	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS19	SBS20	SBS21	SBS23	SBS24	SBS25	SBS26	SBS28	SBS30	SBS31	SBS32	SBS33	SBS37	SBS38	SBS39	SBS40	SBS42	SBS43	SBS44	SBS45	SBS46	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS57	SBS58	SBS59	SBS60	SBS84	SBS85	SBS86	SBS87	SBS88	SBS89	SBS91	SBS92	SBS93	virus	type
Orthopox_96N226-S93	0.21875	0.125	0.15625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15625	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N226-S93
Orthopox_96N227-S75	0.0593220338983051	0	0.449152542372881	0	0	0	0	0	0	0	0	0	0.271186440677966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220338983050847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N227-S75
Orthopox_96N227-S86	0.00840336134453781	0	0.630252100840336	0	0	0	0	0	0	0	0	0	0.294117647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0672268907563025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N227-S86
Orthopox_96N228-N229	0.14	0	0.396	0	0	0	0	0	0	0	0	0	0.292	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N228-N229
Orthopox_96N229-S80	0.111627906976744	0	0.595348837209302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0930232558139535	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	Orthopox_96	Orthopox_96N229-S80
Orthopox_96N229-S88	0.0942028985507246	0	0.427536231884058	0	0	0	0	0	0	0	0	0	0.268115942028986	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210144927536232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N229-S88
Orthopox_96N230-N231	0.0684931506849315	0	0.547945205479452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191780821917808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191780821917808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N230-N231
Orthopox_96N230-S92	0.0819672131147541	0.0819672131147541	0.360655737704918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163934426229508	0	0	0.0983606557377049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213114754098361	0	0	0	0	0	Orthopox_96	Orthopox_96N230-S92
Orthopox_96N231-S82	0.146938775510204	0	0	0	0	0	0	0	0	0	0.102040816326531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155102040816327	0	0	0	0	0	0	0	0	0	0	0	0	0.595918367346939	0	Orthopox_96	Orthopox_96N231-S82
Orthopox_96N231-S87	0.147058823529412	0	0.602941176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132352941176471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N231-S87
Orthopox_96N237-N238	0.0989399293286219	0.0636042402826855	0.335689045936396	0	0	0	0	0	0	0	0	0	0.226148409893993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123674911660777	0	0	0	0	0	0	0	0	0	0	0	0.151943462897526	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N237-N238
Orthopox_96N237-S73	0.0922509225092251	0.0627306273062731	0.429889298892989	0	0	0	0	0	0	0	0	0	0.271217712177122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0867158671586716	0	0	0	0	0	0	0	0	0	0	0	0.0571955719557196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N237-S73
Orthopox_96N238-S84	0.0919540229885057	0	0.78735632183908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120689655172414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N238-S84
Orthopox_96N238-S85	0.0897435897435897	0	0.35042735042735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145299145299145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.414529914529915	0	Orthopox_96	Orthopox_96N238-S85
Orthopox_96N239-N240	0.111876075731497	0	0.559380378657487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0895008605851979	0	0	0	0	0	0	0	0	0	0	0	0	0.239242685025818	0	Orthopox_96	Orthopox_96N239-N240
Orthopox_96N239-S26	0.107843137254902	0.0661764705882353	0.490196078431373	0	0	0	0	0	0	0	0	0	0.193627450980392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142156862745098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N239-S26
Orthopox_96N240-N241	0.192307692307692	0.0769230769230769	0.320512820512821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0641025641025641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.346153846153846	0	0	0	Orthopox_96	Orthopox_96N240-N241
Orthopox_96N240-N243	0.117913832199546	0	0.390022675736961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26984126984127	0	Orthopox_96	Orthopox_96N240-N243
Orthopox_96N241-N242	0.0523255813953488	0.0872093023255814	0.354651162790698	0	0	0	0	0	0	0	0	0	0.156976744186047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203488372093023	0	0	0	0	0	0.145348837209302	0	0	0	0	0	Orthopox_96	Orthopox_96N241-N242
Orthopox_96N241-S20	0.101156069364162	0	0.586705202312139	0	0	0	0	0	0	0	0	0	0.147398843930636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164739884393064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N241-S20
Orthopox_96N242-S69	0.13265306122449	0.0646258503401361	0.282312925170068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272108843537415	0	0	0	0.173469387755102	0	0	0	0	0	0	0	0	0	0	0	0.0748299319727891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N242-S69
Orthopox_96N242-S77	0.134020618556701	0.0756013745704467	0.649484536082474	0	0	0	0	0	0	0	0	0	0.140893470790378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N242-S77
Orthopox_96N243-N244	0.0903614457831325	0	0.762048192771084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147590361445783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N243-N244
Orthopox_96N243-S89	0.13550135501355	0.0596205962059621	0.425474254742547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203252032520325	0	0	0	0	0	0	0	0	0	0	0	0.121951219512195	0	0	0	0.0542005420054201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N243-S89
Orthopox_96N244-N245	0.139240506329114	0.0569620253164557	0.354430379746835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.310126582278481	0	0	0	0	0	0	0	0	0	0	0	0.139240506329114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N244-N245
Orthopox_96N244-S79	0.0833333333333333	0.0648148148148148	0.542592592592593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212962962962963	0	0	0	0	0	0	0	0	0	0	0	0.0962962962962963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N244-S79
Orthopox_96N245-N246	0.107692307692308	0	0.615384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138461538461538	0	0	0	0	0	0	0	0	0	0	0.138461538461538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N245-N246
Orthopox_96N245-N261	0.1	0	0.708333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0.108333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N245-N261
Orthopox_96N246-N247	0.113095238095238	0	0.744047619047619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N246-N247
Orthopox_96N246-N249	0.0969162995594714	0	0.581497797356828	0	0	0	0	0	0	0	0	0	0.246696035242291	0	0	0	0	0	0.0748898678414097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N246-N249
Orthopox_96N247-N248	0.126279863481229	0.0546075085324232	0.539249146757679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102389078498294	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177474402730375	Orthopox_96	Orthopox_96N247-N248
Orthopox_96N247-S72	0.146596858638743	0	0.534031413612565	0	0	0	0	0	0	0	0	0	0.214659685863874	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104712041884817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N247-S72
Orthopox_96N248-S23	0.144200626959248	0	0.369905956112853	0	0	0	0	0	0.153605015673981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169278996865204	0	0	0	0	0	0	0	0	0	0	0	0.0626959247648903	0	0	0	0	0.100313479623824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N248-S23
Orthopox_96N248-S38	0.0810810810810811	0	0.857142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0617760617760618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N248-S38
Orthopox_96N249-N250	0.131294964028777	0	0.607913669064748	0	0	0	0	0	0	0	0	0	0.16726618705036	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0935251798561151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N249-N250
Orthopox_96N249-N254	0.0757281553398058	0	0.687378640776699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236893203883495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N249-N254
Orthopox_96N250-N251	0.0573770491803279	0	0.254098360655738	0	0	0	0	0	0	0	0	0	0.163934426229508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213114754098361	0	0	0	0	0	0	0	0	0.131147540983607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180327868852459	0	0	0	0	0	Orthopox_96	Orthopox_96N250-N251
Orthopox_96N250-N253	0.0613496932515337	0	0.521472392638037	0	0	0	0.122699386503067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147239263803681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147239263803681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N250-N253
Orthopox_96N254-N255	0.105263157894737	0	0.776315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0.118421052631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N254-N255
Orthopox_96N254-N259	0.136752136752137	0	0.35042735042735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145299145299145	0	0	0	0	0	0.179487179487179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188034188034188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N254-N259
Orthopox_96N255-N256	0.0841121495327103	0	0.757009345794392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158878504672897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N255-N256
Orthopox_96N255-S59	0.116363636363636	0.0654545454545455	0.378181818181818	0	0	0	0	0	0	0	0	0	0.261818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178181818181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N255-S59
Orthopox_96N256-N257	0.113513513513514	0.0648648648648649	0.335135135135135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275675675675676	0	0	0	0	0	0.210810810810811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N256-N257
Orthopox_96N256-S29	0.142348754448399	0	0.334519572953737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241992882562278	0	0	0	0.213523131672598	0	0	0	0	0	0	0	0	0	0	0	0.0676156583629893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N256-S29
Orthopox_96N257-N258	0.114649681528662	0	0.643312101910828	0	0	0	0	0	0	0	0	0	0.24203821656051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N257-N258
Orthopox_96N257-S56	0.0343137254901961	0	0.191176470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.377450980392157	0	0.156862745098039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240196078431373	0	0	0	0	0	Orthopox_96	Orthopox_96N257-S56
Orthopox_96N258-S60	0.157608695652174	0	0.353260869565217	0	0	0	0	0	0	0	0	0	0.179347826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152173913043478	0	0	0	0	0	0	0	0	0	0	0	0	0.0597826086956522	0.0978260869565217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N258-S60
Orthopox_96N258-S61	0.117647058823529	0	0.551470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218137254901961	0	0.112745098039216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N258-S61
Orthopox_96N259-N260	0.120845921450151	0	0.549848942598187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108761329305136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105740181268882	0	0	0.114803625377644	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N259-N260
Orthopox_96N259-S55	0.0952380952380952	0	0.696969696969697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155844155844156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051948051948052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N259-S55
Orthopox_96N261-N262	0.111940298507463	0.0597014925373134	0.395522388059701	0	0	0	0	0	0	0	0	0	0.238805970149254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194029850746269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N261-N262
Orthopox_96N261-S25	0.117957746478873	0	0.591549295774648	0	0	0	0	0	0	0	0	0	0.200704225352113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0897887323943662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N261-S25
Orthopox_96N262-N263	0.0666666666666667	0	0.553333333333333	0	0	0	0	0	0	0	0	0	0.262222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N262-N263
Orthopox_96N262-S33	0.0992779783393502	0.0577617328519856	0.481949458483755	0	0	0	0	0	0	0	0	0	0.189530685920578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122743682310469	0	0	0.0487364620938628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N262-S33
Orthopox_96N263-N264	0.0955882352941176	0	0.617647058823529	0	0	0	0	0	0	0	0	0	0.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0992647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N263-N264
Orthopox_96N263-N268	0.047244094488189	0	0.653543307086614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114173228346457	0	0	0	0.125984251968504	0	0	0	0	0	0	0	0	0	0	0.0590551181102362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N263-N268
Orthopox_96N269-N270	0.122047244094488	0.047244094488189	0.244094488188976	0	0	0	0	0	0	0	0	0	0.149606299212598	0	0	0	0	0.0590551181102362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165354330708661	0	0	0	0.0708661417322835	0	0	0	0	0.141732283464567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N269-N270
Orthopox_96N269-N272	0.176767676767677	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0.434343434343434	0	0	0	0	0.0656565656565657	0	0	0	0	0	0	0	0	0	0	0.156565656565657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N269-N272
Orthopox_96N272-N273	0.18232044198895	0	0.348066298342541	0	0	0	0	0	0	0	0	0	0.237569060773481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232044198895028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N272-N273
Orthopox_96N272-S3	0	0	0.521739130434783	0.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192546583850932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N272-S3
Orthopox_96N274-N275	0.0452917632188751	0	0.631978091426164	0	0	0	0	0	0	0	0	0	0.322730145354961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N274-N275
Orthopox_96N274-N277	0.0794612794612795	0	0.379124579124579	0	0	0	0	0	0	0	0	0	0.261952861952862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151515151515152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127946127946128	0	0	0	0	Orthopox_96	Orthopox_96N274-N277
Orthopox_96N277-S128	0.0520532099479468	0	0.706477732793522	0	0	0	0	0	0	0	0	0	0.241469057258531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N277-S128
Orthopox_96N277-S279	0.0785007072135785	0	0.681989627534182	0	0	0	0	0	0	0	0	0	0.23950966525224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N277-S279
Orthopox_96N28-N291	0.0721784776902887	0.274278215223097	0.254593175853018	0.203412073490814	0	0	0	0	0	0	0.195538057742782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N28-N291
Orthopox_96N28-N81	0.107142857142857	0.214285714285714	0.142857142857143	0	0	0	0	0	0	0	0.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_human	Orthopox_96N28-N81
Orthopox_96N29-N30	0.0641025641025641	0.307692307692308	0.166666666666667	0	0	0	0	0	0	0	0.358974358974359	0	0	0	0.102564102564103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_human	Orthopox_96N29-N30
Orthopox_96N29-N31	0.244897959183673	0.204081632653061	0.36734693877551	0	0	0	0	0	0	0	0.183673469387755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_human	Orthopox_96N29-N31
Orthopox_96N3-N12	0.0479452054794521	0.0513698630136986	0.561643835616438	0	0	0	0	0	0	0	0	0	0	0	0	0.116438356164384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106164383561644	0	0	0	0	0	0	0	0	0.116438356164384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N3-N12
Orthopox_96N3-N41	0.0757575757575758	0	0.308080808080808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.409090909090909	0	0	0	0.207070707070707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N3-N41
Orthopox_96N31-N32	0	0.333333333333333	0.194444444444444	0.296296296296296	0	0	0	0	0	0	0.175925925925926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N31-N32
Orthopox_96N31-N74	0.0625	0.15	0	0.2	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_human	Orthopox_96N31-N74
Orthopox_96N4-N101	0.11025886864813	0	0.682646212847555	0	0	0	0	0	0	0	0	0	0.207094918504314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N4-N101
Orthopox_96N4-N5	0.142270861833105	0	0.488372093023256	0	0	0	0	0	0	0	0	0	0.240766073871409	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12859097127223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N4-N5
Orthopox_96N42-N66	0.0294117647058824	0.132352941176471	0.102941176470588	0	0	0	0	0	0	0	0.205882352941176	0	0.529411764705882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N42-N66
